*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 088    12     0     0    31.4    28.7     2.7     0.0    0.31    6.71    0.00    0.23    0.00    0.09    0.03    0.00    0.00    2.79     1.9     1.6    1.27    1.28    1.02    1.02    0.66    0.66    0.30    0.21    0.18    0.12    0.12    0.08    0.09    0.06    0.06    3.08    2.13    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 089    13     0     0    31.4    28.9     2.4     0.0    0.35    6.99    0.00    0.24    0.00    0.10    0.04    0.00    0.00    2.26     2.2     1.6    1.28    1.29    1.03    1.03    0.66    0.67    0.27    0.18    0.16    0.10    0.11    0.08    0.08    0.05    0.06    2.52    2.34    1.80    1.39    1.40    1.10    1.11    0.71    0.72
   15 090    14     0     0    31.4    29.2     2.2     0.0    0.38    7.22    0.00    0.26    0.00    0.12    0.06    0.00    0.00    1.95     2.2     1.7    1.31    1.31    1.03    1.04    0.67    0.67    0.24    0.16    0.15    0.09    0.10    0.07    0.07    0.05    0.05    2.19    2.37    1.85    1.41    1.41    1.10    1.11    0.72    0.73
   15 091    15     0     0    31.4    29.3     2.0     0.0    0.41    7.44    0.00    0.27    0.00    0.14    0.10    0.00    0.00    1.97     2.1     1.7    1.34    1.32    1.04    1.04    0.67    0.68    0.22    0.14    0.14    0.09    0.09    0.06    0.07    0.04    0.05    2.19    2.29    1.87    1.43    1.41    1.11    1.10    0.72    0.73
   15 092    16     0     0    31.3    29.5     1.9     0.0    0.43    7.62    0.00    0.28    0.00    0.15    0.16    0.00    0.00    1.78     2.1     1.8    1.38    1.33    1.06    1.04    0.68    0.68    0.20    0.12    0.13    0.08    0.08    0.06    0.06    0.04    0.04    1.98    2.21    1.91    1.46    1.41    1.12    1.10    0.72    0.73
   15 093    17     0     0    31.2    29.5     1.7     0.0    0.45    7.78    0.00    0.29    0.00    0.17    0.22    0.09    0.00    1.75     1.9     1.8    1.40    1.33    1.08    1.05    0.69    0.69    0.19    0.11    0.12    0.07    0.08    0.05    0.06    0.04    0.04    1.94    2.05    1.87    1.47    1.41    1.13    1.11    0.73    0.73
   15 094    18     0     0    31.1    29.5     1.6     0.0    0.46    7.91    0.00    0.29    0.00    0.17    0.28    0.09    0.00    1.70     1.9     1.8    1.42    1.33    1.08    1.05    0.69    0.69    0.18    0.10    0.11    0.07    0.07    0.05    0.05    0.03    0.04    1.88    2.01    1.88    1.49    1.41    1.13    1.10    0.73    0.73
   15 095    19     0     0    31.0    29.5     1.5     0.0    0.46    8.03    0.00    0.29    0.00    0.17    0.35    0.16    0.00    1.65     1.8     1.7    1.43    1.34    1.09    1.06    0.70    0.70    0.17    0.10    0.10    0.06    0.07    0.05    0.05    0.03    0.03    1.82    1.89    1.85    1.49    1.41    1.14    1.10    0.73    0.73
   15 096    20     0     0    30.9    29.6     1.4     0.0    0.46    8.14    0.00    0.29    0.00    0.17    0.43    0.16    0.00    1.77     1.8     1.7    1.44    1.33    1.09    1.06    0.70    0.70    0.16    0.09    0.10    0.06    0.06    0.04    0.04    0.03    0.03    1.93    1.85    1.84    1.50    1.40    1.14    1.10    0.73    0.73
   15 097    21     0     0    30.9    29.6     1.3     0.0    0.46    8.24    0.00    0.29    0.00    0.17    0.48    0.16    0.00    1.96     1.7     1.7    1.43    1.33    1.09    1.05    0.71    0.70    0.15    0.08    0.09    0.06    0.06    0.04    0.04    0.03    0.03    2.11    1.81    1.82    1.49    1.39    1.13    1.09    0.73    0.73
   15 098    22    80     1   110.8    49.6    61.2     0.0    0.46    8.34    0.00    0.29    0.00    0.17    0.58    0.16    0.00   33.16     1.7     1.7    1.42    1.33    1.09    1.05    0.71    0.70   93.17    0.08    0.08    0.05    0.05    0.04    0.04    0.02    0.03  126.33    1.75    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 099    23    80     1   110.4    53.3    57.1     0.0    0.46   12.24    0.00    0.29    0.00    0.17    0.96    0.16    0.00   38.82     1.7     1.7    1.43    1.33    1.09    1.05    0.71    0.70   86.95    0.07    0.08    0.05    0.05    0.03    0.03    0.02    0.02  125.78    1.73    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 100    24    80     1   109.7    57.0    52.7     0.0    0.46   16.31    0.00    0.29    0.00    0.18    1.59    0.16    0.00   44.54     1.6     1.7    1.43    1.33    1.10    1.06    0.71    0.71   80.32    0.07    0.07    0.05    0.05    0.03    0.03    0.02    0.02  124.86    1.69    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 101    25    80     1   109.2    61.1    48.1     0.0    0.49   20.66    0.00    0.29    0.00    0.19    2.12    0.16    0.00   50.79     1.6     1.7    1.43    1.34    1.10    1.06    0.71    0.71   73.32    0.06    0.07    0.04    0.04    0.03    0.03    0.02    0.02  124.11    1.64    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 102    26    80     1   108.8    65.5    43.3     0.0    0.53   25.35    0.00    0.31    0.00    0.23    2.50    0.16    0.00   57.64     1.5     1.7    1.44    1.34    1.10    1.06    0.71    0.71   65.93    0.04    0.06    0.04    0.04    0.03    0.03    0.02    0.02  123.57    1.59    1.78    1.48    1.38    1.13    1.09    0.73    0.73
   15 103    27    80     1   108.6    70.2    38.5     0.0    0.61   30.17    0.00    0.32    0.00    0.28    2.74    0.16    0.00   64.80     1.5     1.7    1.44    1.35    1.11    1.07    0.72    0.71   58.46    0.03    0.05    0.03    0.04    0.02    0.03    0.02    0.02  123.26    1.54    1.78    1.48    1.38    1.13    1.09    0.73    0.74
   15 104    28    80     1   108.5    74.3    34.2     0.0    0.70   34.44    0.00    0.34    0.00    0.35    2.88    0.16    0.00   71.20     1.5     1.7    1.45    1.35    1.11    1.07    0.72    0.72   51.91    0.01    0.05    0.03    0.03    0.02    0.03    0.02    0.02  123.10    1.49    1.78    1.48    1.39    1.13    1.10    0.74    0.74
   15 105    29    80     1   108.5    77.9    30.6     0.0    0.80   38.06    0.00    0.35    0.00    0.44    2.96    0.16    0.00   76.62     1.4     1.7    1.45    1.35    1.11    1.07    0.72    0.72   46.41    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.02  123.03    1.44    1.77    1.48    1.39    1.14    1.10    0.74    0.74
   15 106    30    80     1   108.5    80.9    27.6     0.0    0.91   41.23    0.00    0.36    0.00    0.55    3.01    0.16    0.00   81.36     1.4     1.7    1.45    1.36    1.12    1.08    0.72    0.72   41.66    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03  123.02    1.40    1.77    1.48    1.39    1.14    1.10    0.75    0.75
   15 107    31    80     1   108.6    83.8    24.8     0.0    1.04   44.11    0.00    0.37    0.00    0.67    3.06    0.16    0.00   26.15    29.3     2.3    1.70    1.39    1.13    1.08    0.73    0.73   37.35    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   63.51   29.30    2.37    1.72    1.42    1.15    1.11    0.75    0.75
   15 108    32    80     1   108.3    85.4    22.9     0.0    1.18   46.16    0.00    0.41    0.00    0.77    3.36    0.25    0.00   30.94    24.7     4.2    1.92    1.44    1.15    1.09    0.75    0.74   34.31    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   65.25   24.71    4.20    1.95    1.47    1.17    1.12    0.77    0.76
   15 109    33    80     1   108.2    87.9    20.3     0.0    1.30   48.82    0.00    0.44    0.00    0.86    3.56    0.27    0.00   36.95    22.6     4.7    2.01    1.46    1.16    1.10    0.75    0.74   30.21    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   67.15   22.63    4.71    2.03    1.49    1.18    1.13    0.78    0.77
   15 110    34    80     1   107.9    90.0    17.9     0.0    1.40   51.17    0.00    0.46    0.00    0.94    3.87    0.27    0.00   44.14    21.0     4.5    1.98    1.45    1.16    1.09    0.75    0.74   26.52    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   70.66   20.97    4.57    2.01    1.48    1.18    1.12    0.78    0.77
   15 111    35    80     1   107.6    91.6    16.0     0.0    1.49   53.04    0.00    0.47    0.00    1.02    4.29    0.27    0.00   51.07    19.1     4.4    1.95    1.44    1.15    1.09    0.75    0.74   23.53    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   74.60   19.10    4.40    1.98    1.47    1.18    1.12    0.78    0.77
   15 112    36    80     1   107.1    92.7    14.3     0.0    1.56   54.57    0.00    0.48    0.00    1.08    4.86    0.27    0.00   53.28    18.8     4.4    1.95    1.44    1.16    1.09    0.76    0.75   20.99    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   74.28   18.84    4.39    1.98    1.47    1.18    1.12    0.78    0.78
   15 113    37    80     1   106.5    93.7    12.8     0.0    1.63   55.96    0.00    0.48    0.00    1.14    5.46    0.27    0.00   55.31    18.5     4.3    1.95    1.44    1.16    1.10    0.76    0.75   18.74    0.00    0.04    0.03    0.03    0.02    0.03    0.03    0.03   74.05   18.51    4.38    1.98    1.48    1.18    1.12    0.78    0.78
   15 114    38    80     1   106.3    94.7    11.6     0.0    1.70   57.22    0.00    0.48    0.00    1.21    5.78    0.27    0.00   57.34    18.2     4.3    1.96    1.45    1.16    1.10    0.76    0.75   16.83    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   74.17   18.23    4.37    1.98    1.48    1.18    1.13    0.79    0.78
   15 115    39    80     1   105.8    95.3    10.5     0.0    1.78   58.33    0.00    0.49    0.00    1.30    6.28    0.27    0.00   59.14    17.8     4.3    1.96    1.45    1.16    1.10    0.77    0.76   15.18    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   74.32   17.81    4.34    1.99    1.48    1.19    1.13    0.79    0.78
   15 116    40    80     1   105.2    95.8     9.5     0.0    1.88   59.47    0.00    0.49    0.00    1.40    6.95    0.27    0.00   61.01    17.3     4.3    1.96    1.45    1.17    1.11    0.77    0.76   13.51    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   74.52   17.26    4.31    1.99    1.49    1.19    1.13    0.79    0.79
   15 117    41    80     1   104.5    96.1     8.4     0.0    2.00   60.56    0.00    0.49    0.00    1.52    7.78    0.27    0.00   56.06    20.0     4.2    1.96    1.46    1.17    1.11    0.77    0.76   11.81    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   67.86   19.98    4.27    1.99    1.49    1.19    1.14    0.80    0.79
   15 118    42    80     1   103.8    96.4     7.4     0.0    2.14   61.58    0.00    0.49    0.00    1.65    8.65    0.27    0.00   46.38    25.0     4.2    1.96    1.46    1.17    1.11    0.77    0.77   10.15    0.00    0.04    0.03    0.04    0.03    0.03    0.03    0.03   56.52   24.96    4.24    1.99    1.50    1.20    1.14    0.80    0.80
   15 119    43    80     1   103.5    96.8     6.7     0.0    2.29   62.26    0.00    0.49    0.00    1.80    9.13    0.27    0.00   46.50    25.3     4.1    1.94    1.46    1.17    1.11    0.78    0.77    9.05    0.01    0.04    0.03    0.04    0.03    0.03    0.03    0.03   55.55   25.32    4.14    1.98    1.49    1.20    1.14    0.80    0.80
   15 120    44    80     1   103.2    97.3     5.9     0.0    2.43   63.08    0.00    0.49    0.00    1.95    9.55    0.27    0.00   49.25    24.6     4.0    1.92    1.45    1.17    1.11    0.78    0.77    7.79    0.01    0.05    0.04    0.04    0.03    0.03    0.03    0.03   57.04   24.57    4.03    1.96    1.49    1.20    1.14    0.81    0.80
   15 121    45    80     1   102.7    97.5     5.2     0.0    2.58   63.79    0.00    0.49    0.00    2.09   10.22    0.27    0.00   21.14    23.1    12.0    3.63    1.63    1.19    1.11    0.78    0.77    6.65    0.01    0.05    0.04    0.04    0.03    0.03    0.03    0.03   27.79   23.16   12.07    3.66    1.67    1.22    1.14    0.81    0.80
   15 122    46    80     1   102.3    97.5     4.9     0.0    2.70   64.15    0.00    0.49    0.00    2.22   10.66    0.27    0.00   19.80    20.9    12.4    4.62    1.93    1.24    1.13    0.78    0.78    6.10    0.02    0.05    0.04    0.04    0.03    0.03    0.03    0.03   25.90   20.93   12.49    4.66    1.97    1.27    1.16    0.81    0.81
   15 123    47    80     1   101.8    97.4     4.4     0.0    2.81   64.56    0.00    0.49    0.00    2.32   11.31    0.27    0.00   14.36    19.4    13.4    5.67    2.33    1.32    1.16    0.79    0.78    5.44    0.02    0.05    0.04    0.04    0.03    0.03    0.03    0.03   19.80   19.43   13.45    5.71    2.37    1.35    1.19    0.82    0.81
   15 124    48    80     1   100.7    96.6     4.1     0.0    2.94   64.88    0.00    0.49    0.00    2.45   12.09    0.69    0.00   14.91    16.9    12.7    6.31    2.91    1.52    1.21    0.83    0.80    4.87    0.03    0.05    0.04    0.04    0.03    0.03    0.03    0.03   19.78   16.88   12.75    6.35    2.96    1.56    1.24    0.86    0.83
   15 125    49    80     1    99.9    96.3     3.6     0.0    3.13   65.37    0.00    0.49    0.00    2.64   13.08    0.69    0.00   15.24    15.9    12.5    6.52    3.07    1.57    1.23    0.84    0.80    4.05    0.03    0.06    0.05    0.05    0.04    0.04    0.03    0.03   19.28   15.91   12.59    6.57    3.12    1.61    1.26    0.87    0.83
   15 126    50    80     1    98.8    95.7     3.2     0.0    3.37   65.84    0.06    0.49    0.00    2.88   14.30    0.69    0.00    9.25    12.4    13.9    8.05    3.64    1.69    1.25    0.85    0.80    3.24    0.03    0.06    0.05    0.05    0.04    0.04    0.03    0.03   12.49   12.48   14.00    8.10    3.69    1.73    1.29    0.88    0.83
   15 127    51    80     1    97.4    94.4     3.0     0.0    3.64   66.17    0.33    0.49    0.00    3.15   15.08    1.31    0.00    9.35    10.8    12.4    8.22    4.36    2.08    1.40    0.89    0.82    2.78    0.04    0.06    0.05    0.06    0.04    0.04    0.03    0.03   12.13   10.86   12.50    8.28    4.42    2.12    1.44    0.93    0.85
   15 128    52    80     1    96.6    93.9     2.7     0.0    3.92   66.61    0.42    0.49    0.00    3.43   15.80    1.54    0.00   10.69    10.1    11.7    8.14    4.57    2.23    1.46    0.91    0.83    2.24    0.05    0.06    0.06    0.06    0.05    0.05    0.04    0.04   12.93   10.17   11.73    8.19    4.63    2.28    1.51    0.95    0.86
   15 129    53    80     1    96.1    93.6     2.5     0.0    4.24   67.04    0.44    0.49    0.00    3.75   16.65    1.54    0.00   11.07    10.2    11.3    8.06    4.57    2.25    1.47    0.91    0.83    1.77    0.06    0.06    0.06    0.07    0.05    0.05    0.04    0.04   12.84   10.24   11.41    8.12    4.63    2.30    1.52    0.95    0.87
   15 130    54    80     1    95.7    93.3     2.4     0.0    4.54   67.39    0.45    0.49    0.00    4.05   17.26    1.55    0.00   11.85    10.0    11.1    7.95    4.59    2.27    1.49    0.92    0.84    1.48    0.08    0.07    0.07    0.07    0.05    0.05    0.04    0.04   13.34   10.03   11.19    8.01    4.66    2.32    1.54    0.96    0.88
   15 131    55    80     1    95.4    93.1     2.3     0.0    4.81   67.74    0.45    0.49    0.00    4.32   17.87    1.55    0.00   13.37     9.7    10.9    7.80    4.52    2.26    1.48    0.93    0.84    1.24    0.09    0.07    0.07    0.07    0.05    0.05    0.04    0.04   14.61    9.83   10.94    7.87    4.59    2.31    1.54    0.97    0.88
   15 132    56    80     1    94.9    92.8     2.2     0.0    5.10   68.09    0.45    0.49    0.00    4.61   18.60    1.55    0.00   15.16     9.5    10.6    7.62    4.44    2.24    1.48    0.93    0.85    1.02    0.10    0.08    0.07    0.07    0.05    0.05    0.04    0.04   16.18    9.58   10.63    7.69    4.52    2.30    1.53    0.97    0.89
   15 133    57    80     1    94.2    92.1     2.1     0.0    5.43   68.45    0.45    0.49    0.00    4.94   19.62    1.55    0.00   12.94    10.2    10.4    7.59    4.45    2.25    1.49    0.94    0.85    0.84    0.12    0.08    0.07    0.07    0.05    0.06    0.04    0.04   13.77   10.33   10.51    7.66    4.52    2.31    1.54    0.98    0.89
   15 134    58    80     1    93.3    91.2     2.1     0.0    5.78   68.81    0.45    0.49    0.00    5.29   20.97    1.55    0.00   12.37    10.1    10.2    7.53    4.44    2.26    1.50    0.94    0.86    0.70    0.13    0.08    0.07    0.07    0.06    0.06    0.04    0.04   13.07   10.20   10.30    7.60    4.52    2.32    1.55    0.99    0.90
   15 135    59    80     1    92.1    90.0     2.0     0.0    6.14   69.16    0.45    0.49    0.00    5.65   22.53    1.55    0.00   12.67     9.7     9.9    7.39    4.39    2.26    1.50    0.95    0.86    0.55    0.14    0.09    0.07    0.08    0.06    0.06    0.05    0.04   13.22    9.86   10.02    7.47    4.47    2.31    1.56    0.99    0.91
   15 136    60    80     1    91.5    89.4     2.0     0.0    6.50   69.50    0.45    0.49    0.00    6.01   23.48    1.55    0.00   12.29     9.5     9.8    7.37    4.39    2.27    1.51    0.96    0.87    0.46    0.15    0.09    0.08    0.08    0.06    0.06    0.05    0.04   12.75    9.66    9.94    7.44    4.47    2.32    1.57    1.00    0.91
   15 137    61    80     1    90.5    88.5     2.0     0.0    6.84   69.84    0.45    0.49    0.00    6.35   24.80    1.55    0.00   11.80     9.2     9.7    7.32    4.39    2.28    1.52    0.96    0.88    0.42    0.16    0.09    0.08    0.08    0.06    0.06    0.05    0.04   12.22    9.36    9.79    7.39    4.47    2.34    1.58    1.01    0.92
   15 138    62    80     1    89.4    87.4     2.0     0.0    7.17   70.16    0.45    0.49    0.00    6.68   26.17    1.55    0.00   11.53     8.9     9.5    7.24    4.37    2.28    1.53    0.97    0.88    0.39    0.16    0.10    0.08    0.08    0.06    0.06    0.05    0.04   11.92    9.02    9.59    7.32    4.45    2.34    1.59    1.02    0.93
