*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 184   108    60     1    98.1    72.1    26.0     0.0   24.80   48.77    0.07    0.55    0.07   24.25   63.92    8.43    0.00   55.46     0.1     0.0    0.04    0.05    0.16    0.57    2.30    2.18   37.65    0.13    0.07    0.06    0.06    0.06    0.06    0.06    0.05   93.11    0.19    0.10    0.10    0.11    0.22    0.62    2.36    2.24
   15 185   109    60     1    98.3    76.9    21.4     0.0   25.38   53.81    0.07    0.55    0.11   24.83   64.27    8.43    0.00   62.63     0.1     0.0    0.05    0.05    0.16    0.54    2.31    2.19   30.41    0.13    0.07    0.06    0.06    0.06    0.06    0.06    0.06   93.04    0.22    0.11    0.11    0.12    0.22    0.60    2.37    2.25
   15 186   110    60     1    98.5    80.9    17.6     0.0   25.99   58.04    0.07    0.55    0.14   25.44   64.59    8.43    0.00   68.50     0.1     0.1    0.05    0.06    0.16    0.51    2.33    2.21   24.49    0.13    0.07    0.07    0.07    0.06    0.06    0.06    0.06   92.98    0.24    0.12    0.12    0.13    0.22    0.57    2.39    2.26
   15 187   111    60     1    98.7    84.2    14.6     0.0   26.60   61.56    0.07    0.55    0.16   26.05   64.90    8.43    0.00   73.20     0.1     0.1    0.07    0.07    0.17    0.49    2.34    2.22   19.74    0.13    0.07    0.07    0.07    0.06    0.06    0.06    0.06   92.94    0.27    0.14    0.13    0.14    0.23    0.55    2.40    2.28
   15 188   112    60     1    99.0    86.8    12.2     0.0   27.22   64.42    0.07    0.55    0.19   26.67   65.20    8.43    0.00   76.83     0.2     0.1    0.08    0.08    0.17    0.47    2.36    2.24   16.07    0.13    0.07    0.07    0.07    0.06    0.06    0.06    0.06   92.90    0.29    0.15    0.15    0.15    0.23    0.53    2.42    2.29
   15 189   113    60     1    97.4    89.1     8.2     0.0   27.87   68.15    0.07    0.55    0.22   27.32   67.46    8.43    0.00   72.20     4.0     0.1    0.09    0.09    0.17    0.46    2.37    2.25    9.91    0.12    0.07    0.07    0.07    0.06    0.06    0.06    0.06   82.11    4.13    0.16    0.16    0.16    0.24    0.52    2.44    2.31
   15 190   114    60     1    92.0    86.9     5.1     0.0   28.51   70.05    0.07    0.55    0.26   27.96   73.46    8.43    0.00   68.42     3.9     0.1    0.11    0.11    0.19    0.46    2.39    2.26    4.92    0.12    0.07    0.07    0.07    0.07    0.07    0.06    0.06   73.33    4.02    0.18    0.17    0.18    0.25    0.52    2.45    2.32
   15 191   115    60     1    86.6    83.2     3.4     0.0   29.07   71.02    0.07    0.55    0.30   28.52   79.34    8.43    0.00   62.66     3.7     0.1    0.12    0.12    0.19    0.45    2.40    2.28    2.30    0.12    0.07    0.07    0.07    0.07    0.07    0.06    0.06   64.97    3.85    0.19    0.18    0.19    0.26    0.52    2.46    2.33
   15 192   116    60     1    86.8    83.8     3.0     0.0   29.55   71.75    0.07    0.55    0.34   29.00   79.53    8.43    0.00   62.99     3.7     0.1    0.13    0.13    0.20    0.46    2.42    2.29    1.77    0.12    0.08    0.07    0.07    0.07    0.07    0.06    0.06   64.76    3.84    0.21    0.20    0.21    0.27    0.53    2.48    2.35
   15 193   117    60     1    87.1    84.3     2.8     0.0   29.99   72.39    0.07    0.55    0.37   29.44   79.70    8.43    0.00   63.23     3.7     0.1    0.15    0.15    0.22    0.48    2.43    2.30    1.38    0.12    0.08    0.07    0.08    0.07    0.07    0.06    0.06   64.61    3.83    0.23    0.22    0.22    0.29    0.54    2.49    2.36
   15 194   118    60     1    87.3    84.7     2.6     0.0   30.39   72.93    0.07    0.55    0.40   29.84   79.85    8.43    0.00   63.43     3.7     0.2    0.16    0.16    0.23    0.48    2.44    2.31    1.09    0.12    0.08    0.07    0.08    0.07    0.07    0.06    0.06   64.52    3.81    0.24    0.23    0.24    0.30    0.55    2.50    2.37
   15 195   119    60     1    87.5    85.1     2.5     0.0   30.80   73.45    0.07    0.55    0.43   30.24   79.97    8.43    0.00   63.59     3.7     0.2    0.17    0.18    0.24    0.50    2.45    2.32    0.87    0.12    0.08    0.07    0.07    0.07    0.07    0.06    0.06   64.45    3.79    0.25    0.24    0.25    0.31    0.57    2.51    2.38
   15 196   120    60     1    87.3    85.0     2.3     0.0   31.23   73.96    0.07    0.55    0.46   30.68   80.59    8.43    0.00   63.37     3.6     0.2    0.18    0.18    0.25    0.49    2.46    2.33    0.66    0.11    0.07    0.07    0.07    0.07    0.07    0.06    0.06   64.03    3.70    0.26    0.25    0.26    0.31    0.55    2.52    2.39
   15 197   121    60     1    87.3    85.1     2.2     0.0   31.70   74.47    0.07    0.55    0.49   31.15   81.05    8.43    0.00   63.40     3.5     0.2    0.19    0.19    0.25    0.47    2.48    2.34    0.51    0.11    0.07    0.06    0.07    0.07    0.07    0.06    0.06   63.91    3.62    0.26    0.25    0.26    0.31    0.54    2.54    2.40
   15 198   122    60     1    87.4    85.4     2.1     0.0   32.18   74.98    0.07    0.55    0.51   31.63   81.37    8.43    0.00   63.55     3.5     0.2    0.20    0.20    0.25    0.46    2.49    2.36    0.40    0.10    0.07    0.06    0.07    0.07    0.07    0.06    0.06   63.95    3.56    0.27    0.26    0.26    0.31    0.53    2.55    2.41
   15 199   123    60     1    87.6    85.6     2.0     0.0   32.67   75.48    0.07    0.55    0.54   32.11   81.64    8.43    0.00   63.69     3.4     0.2    0.21    0.20    0.25    0.45    2.50    2.37    0.31    0.10    0.07    0.06    0.06    0.07    0.07    0.06    0.06   64.00    3.51    0.28    0.26    0.27    0.32    0.52    2.56    2.43
   15 200   124    60     1    87.9    85.9     1.9     0.0   33.16   75.99    0.07    0.55    0.56   32.61   81.87    8.43    0.00   63.80     3.4     0.2    0.22    0.21    0.25    0.44    2.52    2.38    0.24    0.09    0.06    0.06    0.06    0.07    0.07    0.06    0.06   64.05    3.47    0.29    0.27    0.28    0.32    0.51    2.58    2.44
   15 201   125    60     1    88.1    86.3     1.9     0.0   33.66   76.49    0.07    0.55    0.58   33.11   82.09    8.43    0.00   63.91     3.4     0.2    0.23    0.23    0.26    0.44    2.53    2.40    0.19    0.08    0.06    0.05    0.06    0.06    0.07    0.06    0.06   64.10    3.44    0.30    0.28    0.29    0.32    0.50    2.59    2.45
   15 202   126    60     1    88.4    86.6     1.8     0.0   34.16   76.98    0.07    0.55    0.60   33.61   82.29    8.43    0.00   63.99     3.3     0.2    0.24    0.24    0.26    0.44    2.55    2.41    0.15    0.08    0.06    0.05    0.06    0.06    0.07    0.06    0.06   64.14    3.42    0.31    0.29    0.29    0.33    0.50    2.61    2.47
   15 203   127    60     1    88.7    86.9     1.8     0.0   34.66   77.48    0.07    0.55    0.62   34.11   82.48    8.43    0.00   64.07     3.3     0.3    0.25    0.25    0.27    0.43    2.56    2.42    0.11    0.07    0.06    0.05    0.06    0.06    0.07    0.06    0.06   64.18    3.40    0.32    0.30    0.30    0.33    0.50    2.62    2.48
   15 204   128    60     1    89.0    87.2     1.7     0.0   35.15   77.96    0.07    0.55    0.64   34.60   82.65    8.43    0.00   64.14     3.3     0.3    0.26    0.26    0.28    0.43    2.57    2.44    0.08    0.07    0.05    0.05    0.05    0.06    0.07    0.06    0.06   64.22    3.38    0.33    0.31    0.31    0.34    0.50    2.64    2.50
   15 205   129    60     1    89.3    87.6     1.7     0.0   35.63   78.44    0.07    0.55    0.66   35.08   82.80    8.43    0.00   64.21     3.3     0.3    0.27    0.27    0.28    0.43    2.59    2.45    0.06    0.07    0.05    0.05    0.05    0.06    0.07    0.06    0.06   64.27    3.36    0.34    0.32    0.32    0.34    0.50    2.65    2.51
   15 206   130    60     1    89.6    87.9     1.7     0.0   36.11   78.90    0.07    0.55    0.69   35.56   82.95    8.43    0.00   64.28     3.3     0.3    0.28    0.28    0.29    0.43    2.60    2.47    0.04    0.06    0.05    0.05    0.05    0.06    0.06    0.06    0.06   64.32    3.35    0.35    0.33    0.33    0.35    0.50    2.67    2.53
   15 207   131    60     1    89.9    88.2     1.7     0.0   36.56   79.34    0.07    0.55    0.70   36.00   83.08    8.43    0.00   64.34     3.3     0.3    0.29    0.29    0.29    0.43    2.62    2.48    0.03    0.06    0.05    0.04    0.05    0.06    0.06    0.06    0.06   64.37    3.33    0.36    0.34    0.34    0.35    0.49    2.68    2.54
   15 208   132    60     1    90.2    88.5     1.6     0.0   36.96   79.73    0.07    0.55    0.71   36.40   83.21    8.43    0.00   64.39     3.3     0.3    0.30    0.30    0.30    0.43    2.63    2.49    0.03    0.06    0.05    0.04    0.05    0.06    0.06    0.06    0.06   64.43    3.32    0.37    0.35    0.35    0.36    0.49    2.69    2.55
   15 209   133    60     1    90.2    88.5     1.6     0.0   37.34   80.09    0.07    0.55    0.71   36.78   83.58    8.43    0.00   64.06     3.2     0.3    0.31    0.31    0.30    0.43    2.64    2.51    0.06    0.06    0.05    0.04    0.05    0.06    0.06    0.06    0.06   64.11    3.30    0.37    0.35    0.36    0.36    0.49    2.70    2.57
   15 210   134    60     1    90.0    88.3     1.6     0.0   37.70   80.44    0.07    0.55    0.72   37.15   84.14    8.43    0.00   63.44     3.2     0.3    0.32    0.32    0.31    0.43    2.65    2.52    0.07    0.06    0.05    0.04    0.05    0.06    0.06    0.06    0.06   63.51    3.29    0.38    0.36    0.36    0.36    0.49    2.71    2.58
   15 211   135    60     1    89.5    87.9     1.6     0.0   38.03   80.76    0.07    0.55    0.74   37.47   84.90    8.43    0.00   62.50     3.2     0.3    0.32    0.32    0.31    0.42    2.66    2.53    0.07    0.05    0.05    0.04    0.04    0.06    0.06    0.06    0.06   62.57    3.27    0.39    0.36    0.37    0.36    0.49    2.72    2.59
   15 212   136    60     1    89.4    87.8     1.6     0.0   38.33   81.06    0.07    0.55    0.74   37.78   85.28    8.43    0.00   62.13     3.2     0.3    0.33    0.33    0.31    0.42    2.67    2.54    0.09    0.05    0.04    0.04    0.04    0.06    0.06    0.06    0.06   62.22    3.26    0.39    0.37    0.37    0.36    0.48    2.73    2.60
   15 213   137    60     1    89.6    88.0     1.6     0.0   38.63   81.36    0.07    0.55    0.74   38.08   85.45    8.43    0.00   62.09     3.2     0.4    0.34    0.33    0.31    0.42    2.68    2.55    0.10    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.06   62.19    3.24    0.40    0.37    0.38    0.37    0.48    2.74    2.61
   15 214   138    60     1    89.8    88.2     1.6     0.0   38.92   81.65    0.07    0.55    0.74   38.37   85.55    8.43    0.00   62.15     3.2     0.4    0.34    0.34    0.31    0.42    2.69    2.56    0.10    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.06   62.26    3.22    0.40    0.38    0.38    0.37    0.48    2.75    2.62
   15 215   139    60     1    90.0    88.4     1.6     0.0   39.22   81.94    0.07    0.55    0.74   38.67   85.65    8.43    0.00   62.22     3.2     0.4    0.35    0.35    0.32    0.42    2.70    2.57    0.11    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.06   62.32    3.21    0.41    0.38    0.39    0.37    0.47    2.76    2.63
   15 216   140    60     1    90.2    88.6     1.6     0.0   39.53   82.25    0.07    0.55    0.75   38.98   85.74    8.43    0.00   62.28     3.1     0.4    0.35    0.35    0.32    0.41    2.71    2.58    0.11    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.06   62.39    3.19    0.42    0.39    0.39    0.37    0.47    2.77    2.64
   15 217   141    60     1    90.4    88.9     1.6     0.0   39.88   82.59    0.07    0.55    0.75   39.33   85.82    8.43    0.00   62.34     3.1     0.4    0.36    0.36    0.32    0.42    2.72    2.59    0.11    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.06   62.46    3.18    0.42    0.40    0.40    0.38    0.47    2.78    2.65
   15 218   142    60     1    90.7    89.1     1.6     0.0   40.24   82.94    0.07    0.55    0.75   39.69   85.91    8.43    0.00   62.41     3.1     0.4    0.37    0.37    0.33    0.42    2.73    2.60    0.11    0.05    0.04    0.04    0.04    0.05    0.06    0.06    0.06   62.52    3.16    0.43    0.40    0.41    0.38    0.47    2.79    2.66
   15 219   143    60     1    91.0    89.4     1.5     0.0   40.62   83.31    0.07    0.55    0.77   40.07   85.99    8.43    0.00   62.47     3.1     0.4    0.38    0.38    0.34    0.42    2.75    2.62    0.08    0.05    0.04    0.03    0.04    0.05    0.06    0.06    0.06   62.55    3.15    0.44    0.41    0.41    0.39    0.48    2.81    2.67
   15 220   144    60     1    91.3    89.8     1.5     0.0   41.03   83.71    0.07    0.55    0.79   40.47   86.06    8.43    0.00   62.53     3.1     0.4    0.39    0.39    0.35    0.42    2.76    2.63    0.06    0.05    0.04    0.03    0.04    0.05    0.06    0.06    0.06   62.59    3.14    0.45    0.42    0.42    0.40    0.48    2.82    2.69
   15 221   145    60     1    91.6    90.1     1.5     0.0   41.46   84.13    0.07    0.55    0.80   40.90   86.14    8.43    0.00   62.59     3.1     0.4    0.40    0.40    0.36    0.43    2.78    2.65    0.05    0.04    0.04    0.03    0.03    0.05    0.06    0.06    0.06   62.65    3.13    0.46    0.43    0.43    0.40    0.49    2.84    2.70
   15 222   146    60     1    92.0    90.5     1.5     0.0   41.90   84.56    0.07    0.55    0.81   41.34   86.22    8.43    0.00   62.65     3.1     0.4    0.41    0.41    0.37    0.43    2.79    2.66    0.05    0.04    0.04    0.03    0.03    0.05    0.06    0.06    0.06   62.70    3.12    0.47    0.44    0.44    0.41    0.49    2.85    2.72
   15 223   147    60     1    92.3    90.8     1.5     0.0   42.34   84.99    0.07    0.55    0.82   41.79   86.29    8.43    0.00   62.70     3.1     0.4    0.42    0.42    0.37    0.44    2.81    2.68    0.04    0.04    0.03    0.03    0.03    0.05    0.06    0.06    0.06   62.75    3.11    0.48    0.45    0.45    0.42    0.50    2.87    2.73
   15 224   148    60     1    92.8    91.3     1.5     0.0   42.79   85.43    0.07    0.55    0.84   42.24   86.29    8.43    0.00   62.76     3.1     0.5    0.43    0.43    0.39    0.46    2.83    2.69    0.04    0.04    0.03    0.03    0.03    0.05    0.06    0.06    0.06   62.80    3.09    0.49    0.46    0.46    0.44    0.52    2.89    2.75

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:45

*RUN  11        : 11                        WHAPS048 TUDU1501   11
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 11   : 11                        WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 076     0     0     0    86.5    57.7    28.8     0.0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00     5.0     4.0    3.00    3.00    2.00    2.00    1.00    1.00    3.00    2.50    2.00    1.50    1.50    1.00    1.00    0.50    0.50    9.00    7.50    6.00    4.50    4.50    3.00    3.00    1.50    1.50
   15 077     1     0     0    86.5    61.2    25.2     0.0    0.05    3.55    0.00    0.09    0.00   -0.04    0.00    0.00    0.00    6.33     5.3     4.2    3.18    3.18    2.13    2.12    1.07    1.07    2.62    2.17    1.76    1.31    1.32    0.87    0.88    0.44    0.44    8.96    7.46    6.00    4.50    4.50    3.00    3.00    1.50    1.50
   15 078     2     0     0    86.4    64.2    22.3     0.0    0.10    6.52    0.00    0.16    0.00   -0.06    0.00    0.00    0.00    6.70     5.5     4.4    3.33    3.33    2.23    2.23    1.12    1.12    2.32    1.90    1.56    1.16    1.17    0.77    0.77    0.38    0.39    9.01    7.40    5.99    4.49    4.50    3.00    3.00    1.50    1.51
   15 079     3     0     0    86.4    66.6    19.8     0.0    0.14    8.98    0.00    0.21    0.00   -0.07    0.00    0.00    0.00    7.02     5.7     4.6    3.46    3.46    2.32    2.32    1.17    1.17    2.07    1.69    1.39    1.03    1.04    0.68    0.69    0.34    0.34    9.09    7.34    5.98    4.49    4.50    3.00    3.00    1.51    1.51
   15 080     4     0     0    86.4    68.7    17.8     0.0    0.18   11.02    0.00    0.24    0.00   -0.06    0.00    0.00    0.00    7.30     5.8     4.7    3.56    3.56    2.39    2.39    1.21    1.21    1.87    1.51    1.26    0.93    0.94    0.61    0.62    0.30    0.31    9.17    7.29    5.97    4.49    4.50    3.00    3.00    1.51    1.51
   15 081     5     0     0    86.4    70.4    16.1     0.0    0.20   12.73    0.00    0.26    0.00   -0.05    0.00    0.00    0.00    7.55     5.9     4.8    3.65    3.64    2.45    2.45    1.24    1.24    1.71    1.37    1.14    0.84    0.85    0.55    0.56    0.27    0.27    9.26    7.25    5.96    4.49    4.49    3.00    3.00    1.51    1.51
   15 082     6     0     0    86.4    71.8    14.7     0.0    0.21   14.14    0.00    0.26    0.00   -0.04    0.00    0.00    0.00    7.75     6.0     4.9    3.72    3.72    2.50    2.50    1.26    1.27    1.58    1.27    1.05    0.77    0.78    0.50    0.51    0.24    0.25    9.33    7.22    5.96    4.49    4.49    3.00    3.00    1.51    1.51
